Timestamp,Track_ID,X_Min,Y_Min,X_Max,Y_Max
128.63,2,263.7,210.6,296.4,266.5
128.63,3,1207.3,194.0,1280.0,346.4
128.63,4,0.2,252.3,41.1,350.6
128.63,5,230.4,209.0,283.3,268.9
128.63,6,1192.0,1.8,1279.8,125.2
128.63,7,296.6,225.8,323.0,272.7
128.67,1,0.0,177.7,42.6,238.7
128.67,2,263.7,210.6,296.4,266.5
128.67,3,1207.3,194.0,1280.0,346.4
128.67,4,0.2,252.3,41.1,350.6
128.67,5,230.4,209.0,283.3,268.9
128.67,6,1192.0,1.8,1279.8,125.2
128.67,7,296.6,225.8,323.0,272.7
128.7,1,0.0,177.7,42.6,238.7
128.7,2,263.7,210.6,296.4,266.5
128.7,3,1207.3,194.0,1280.0,346.4
128.7,4,0.2,252.3,41.1,350.6
128.7,5,230.4,209.0,283.3,268.9
128.7,6,1192.0,1.8,1279.8,125.2
128.7,7,296.6,225.8,323.0,272.7
128.73,1,0.0,177.7,42.6,238.7
128.73,2,263.7,210.6,296.4,266.5
128.73,3,1207.3,194.0,1280.0,346.4
128.73,4,0.2,252.3,41.1,350.6
128.73,5,230.4,209.0,283.3,268.9
128.73,6,1192.0,1.8,1279.8,125.2
128.73,7,296.6,225.8,323.0,272.7
128.77,1,0.0,177.7,42.6,238.7
128.77,2,263.7,210.6,296.4,266.5
128.77,3,1207.3,194.0,1280.0,346.4
128.77,4,0.2,252.3,41.1,350.6
128.77,5,230.4,209.0,283.3,268.9
128.77,6,1192.0,1.8,1279.8,125.2
128.77,7,296.6,225.8,323.0,272.7
128.8,1,0.0,177.7,42.6,238.7
128.8,2,263.7,210.6,296.4,266.5
128.8,3,1207.3,194.0,1280.0,346.4
128.8,4,0.2,252.3,41.1,350.6
128.8,5,230.4,209.0,283.3,268.9
128.8,6,1192.0,1.8,1279.8,125.2
128.8,7,296.6,225.8,323.0,272.7
128.83,1,0.0,177.7,42.6,238.7
128.83,2,263.7,210.6,296.4,266.5
128.83,3,1207.3,194.0,1280.0,346.4
128.83,4,0.2,252.3,41.1,350.6
128.83,5,230.4,209.0,283.3,268.9
128.83,6,1192.0,1.8,1279.8,125.2
128.83,7,296.6,225.8,323.0,272.7
128.87,1,0.0,177.7,42.6,238.7
128.87,2,263.7,210.6,296.4,266.5
128.87,3,1207.3,194.0,1280.0,346.4
128.87,4,0.2,252.3,41.1,350.6
128.87,5,230.4,209.0,283.3,268.9
128.87,6,1192.0,1.8,1279.8,125.2
128.87,7,296.6,225.8,323.0,272.7
128.9,1,0.0,177.7,42.6,238.7
128.9,2,263.7,210.6,296.4,266.5
128.9,3,1207.3,194.0,1280.0,346.4
128.9,4,0.2,252.3,41.1,350.6
128.9,5,230.4,209.0,283.3,268.9
128.9,6,1192.0,1.8,1279.8,125.2
128.9,7,296.6,225.8,323.0,272.7
128.93,1,0.0,177.7,42.6,238.7
128.93,2,263.7,210.6,296.4,266.5
128.93,3,1207.3,194.0,1280.0,346.4
128.93,4,0.2,252.3,41.1,350.6
128.93,5,230.4,209.0,283.3,268.9
128.93,6,1192.0,1.8,1279.8,125.2
128.93,7,296.6,225.8,323.0,272.7
128.96,1,0.0,177.7,42.6,238.7
128.96,2,263.7,210.6,296.4,266.5
128.96,3,1207.3,194.0,1280.0,346.4
128.96,4,0.2,252.3,41.1,350.6
128.96,5,230.4,209.0,283.3,268.9
128.96,6,1192.0,1.8,1279.8,125.2
128.96,7,296.6,225.8,323.0,272.7
129.0,1,0.0,177.7,42.6,238.7
129.0,2,263.7,210.6,296.4,266.5
129.0,3,1207.3,194.0,1280.0,346.4
129.0,4,0.2,252.3,41.1,350.6
129.0,5,230.4,209.0,283.3,268.9
129.0,6,1192.0,1.8,1279.8,125.2
129.0,7,296.6,225.8,323.0,272.7
129.03,1,0.0,177.7,42.6,238.7
129.03,2,263.7,210.6,296.4,266.5
129.03,3,1207.3,194.0,1280.0,346.4
129.03,4,0.2,252.3,41.1,350.6
129.03,5,230.4,209.0,283.3,268.9
129.03,6,1192.0,1.8,1279.8,125.2
129.03,7,296.6,225.8,323.0,272.7
129.06,1,0.0,177.7,42.6,238.7
129.06,2,263.7,210.6,296.4,266.5
129.06,3,1207.3,194.0,1280.0,346.4
129.06,4,0.2,252.3,41.1,350.6
129.06,5,230.4,209.0,283.3,268.9
129.06,6,1192.0,1.8,1279.8,125.2
129.06,7,296.6,225.8,323.0,272.7
129.1,1,0.0,177.7,42.6,238.7
129.1,2,263.7,210.6,296.4,266.5
129.1,3,1207.3,194.0,1280.0,346.4
129.1,4,0.2,252.3,41.1,350.6
129.1,5,230.4,209.0,283.3,268.9
129.1,6,1192.0,1.8,1279.8,125.2
129.1,7,296.6,225.8,323.0,272.7
129.13,1,0.0,177.7,42.6,238.7
129.13,2,263.7,210.6,296.4,266.5
129.13,3,1207.3,194.0,1280.0,346.4
129.13,4,0.2,252.3,41.1,350.6
129.13,5,230.4,209.0,283.3,268.9
129.13,6,1192.0,1.8,1279.8,125.2
129.13,7,296.6,225.8,323.0,272.7
129.16,1,0.0,177.7,42.6,238.7
129.16,2,263.7,210.6,296.4,266.5
129.16,3,1207.3,194.0,1280.0,346.4
129.16,4,0.2,252.3,41.1,350.6
129.16,5,230.4,209.0,283.3,268.9
129.16,6,1192.0,1.8,1279.8,125.2
129.16,7,296.6,225.8,323.0,272.7
129.19,1,0.0,177.7,42.6,238.7
129.19,2,263.7,210.6,296.4,266.5
129.19,3,1207.3,194.0,1280.0,346.4
129.19,4,0.2,252.3,41.1,350.6
129.19,5,230.4,209.0,283.3,268.9
129.19,6,1192.0,1.8,1279.8,125.2
129.19,7,296.6,225.8,323.0,272.7
129.23,1,0.0,177.7,42.6,238.7
129.23,2,263.7,210.6,296.4,266.5
129.23,3,1207.3,194.0,1280.0,346.4
129.23,4,0.2,252.3,41.1,350.6
129.23,5,230.4,209.0,283.3,268.9
129.23,6,1192.0,1.8,1279.8,125.2
129.23,7,296.6,225.8,323.0,272.7
129.26,1,0.0,177.7,42.6,238.7
129.26,2,263.7,210.6,296.4,266.5
129.26,3,1207.3,194.0,1280.0,346.4
129.26,4,0.2,252.3,41.1,350.6
129.26,5,230.4,209.0,283.3,268.9
129.26,6,1192.0,1.8,1279.8,125.2
129.26,7,296.6,225.8,323.0,272.7
129.29,1,0.0,177.7,42.6,238.7
129.29,2,263.7,210.6,296.4,266.5
129.29,3,1207.3,194.0,1280.0,346.4
129.29,4,0.2,252.3,41.1,350.6
129.29,5,230.4,209.0,283.3,268.9
129.29,6,1192.0,1.8,1279.8,125.2
129.29,7,296.6,225.8,323.0,272.7
129.33,1,0.0,177.7,42.6,238.7
129.33,2,263.7,210.6,296.4,266.5
129.33,3,1207.3,194.0,1280.0,346.4
129.33,4,0.2,252.3,41.1,350.6
129.33,5,230.4,209.0,283.3,268.9
129.33,6,1192.0,1.8,1279.8,125.2
129.33,7,296.6,225.8,323.0,272.7
129.36,1,0.0,177.7,42.6,238.7
129.36,2,263.7,210.6,296.4,266.5
129.36,3,1207.3,194.0,1280.0,346.4
129.36,4,0.2,252.3,41.1,350.6
129.36,5,230.4,209.0,283.3,268.9
129.36,6,1192.0,1.8,1279.8,125.2
129.36,7,296.6,225.8,323.0,272.7
129.39,1,0.0,177.7,42.6,238.7
129.39,2,263.7,210.6,296.4,266.5
129.39,3,1207.3,194.0,1280.0,346.4
129.39,4,0.2,252.3,41.1,350.6
129.39,5,230.4,209.0,283.3,268.9
129.39,6,1192.0,1.8,1279.8,125.2
129.39,7,296.6,225.8,323.0,272.7
129.43,1,0.0,177.7,42.6,238.7
129.43,2,263.7,210.6,296.4,266.5
129.43,3,1207.3,194.0,1280.0,346.4
129.43,4,0.2,252.3,41.1,350.6
129.43,5,230.4,209.0,283.3,268.9
129.43,6,1192.0,1.8,1279.8,125.2
129.43,7,296.6,225.8,323.0,272.7
129.46,1,0.0,177.7,42.6,238.7
129.46,2,263.7,210.6,296.4,266.5
129.46,3,1207.3,194.0,1280.0,346.4
129.46,4,0.2,252.3,41.1,350.6
129.46,5,230.4,209.0,283.3,268.9
129.46,6,1192.0,1.8,1279.8,125.2
129.46,7,296.6,225.8,323.0,272.7
129.49,1,0.0,177.7,42.6,238.7
129.49,2,263.7,210.6,296.4,266.5
129.49,3,1207.3,194.0,1280.0,346.4
129.49,4,0.2,252.3,41.1,350.6
129.49,5,230.4,209.0,283.3,268.9
129.49,6,1192.0,1.8,1279.8,125.2
129.49,7,296.6,225.8,323.0,272.7
129.53,1,0.0,177.7,42.6,238.7
129.53,2,263.7,210.6,296.4,266.5
129.53,3,1207.3,194.0,1280.0,346.4
129.53,4,0.2,252.3,41.1,350.6
129.53,5,230.4,209.0,283.3,268.9
129.53,6,1192.0,1.8,1279.8,125.2
129.53,7,296.6,225.8,323.0,272.7
129.56,1,0.0,177.7,42.6,238.7
129.56,2,263.7,210.6,296.4,266.5
129.56,3,1207.3,194.0,1280.0,346.4
129.56,4,0.2,252.3,41.1,350.6
129.56,5,230.4,209.0,283.3,268.9
129.56,6,1192.0,1.8,1279.8,125.2
129.56,7,296.6,225.8,323.0,272.7
129.59,1,0.0,177.7,42.6,238.7
129.59,2,263.7,210.6,296.4,266.5
129.59,3,1207.3,194.0,1280.0,346.4
129.59,4,0.2,252.3,41.1,350.6
129.59,5,230.4,209.0,283.3,268.9
129.59,6,1192.0,1.8,1279.8,125.2
129.59,7,296.6,225.8,323.0,272.7
129.62,1,0.0,177.7,42.6,238.7
129.62,2,263.7,210.6,296.4,266.5
129.62,3,1207.3,194.0,1280.0,346.4
129.62,4,0.2,252.3,41.1,350.6
129.62,5,230.4,209.0,283.3,268.9
129.62,6,1192.0,1.8,1279.8,125.2
129.62,7,296.6,225.8,323.0,272.7
129.66,1,0.0,177.7,42.6,238.7
129.66,2,263.7,210.6,296.4,266.5
129.66,3,1207.3,194.0,1280.0,346.4
129.66,4,0.2,252.3,41.1,350.6
129.66,5,230.4,209.0,283.3,268.9
129.66,6,1192.0,1.8,1279.8,125.2
129.66,7,296.6,225.8,323.0,272.7
129.69,1,0.0,177.7,42.6,238.7
129.69,2,263.7,210.6,296.4,266.5
129.69,3,1207.3,194.0,1280.0,346.4
129.69,4,0.2,252.3,41.1,350.6
129.69,5,230.4,209.0,283.3,268.9
129.69,6,1192.0,1.8,1279.8,125.2
129.69,7,296.6,225.8,323.0,272.7
129.72,1,0.0,177.7,42.6,238.7
129.72,2,263.7,210.6,296.4,266.5
129.72,3,1207.3,194.0,1280.0,346.4
129.72,4,0.2,252.3,41.1,350.6
129.72,5,230.4,209.0,283.3,268.9
129.72,6,1192.0,1.8,1279.8,125.2
129.72,7,296.6,225.8,323.0,272.7
129.76,1,0.0,177.7,42.6,238.7
129.76,2,263.7,210.6,296.4,266.5
129.76,3,1207.3,194.0,1280.0,346.4
129.76,4,0.2,252.3,41.1,350.6
129.76,5,230.4,209.0,283.3,268.9
129.76,6,1192.0,1.8,1279.8,125.2
129.76,7,296.6,225.8,323.0,272.7
129.79,1,0.0,177.7,42.6,238.7
129.79,2,263.7,210.6,296.4,266.5
129.79,3,1207.3,194.0,1280.0,346.4
129.79,4,0.2,252.3,41.1,350.6
129.79,5,230.4,209.0,283.3,268.9
129.79,6,1192.0,1.8,1279.8,125.2
129.79,7,296.6,225.8,323.0,272.7
129.82,1,0.0,177.7,42.6,238.7
129.82,2,263.7,210.6,296.4,266.5
129.82,3,1207.3,194.0,1280.0,346.4
129.82,4,0.2,252.3,41.1,350.6
129.82,5,230.4,209.0,283.3,268.9
129.82,6,1192.0,1.8,1279.8,125.2
129.82,7,296.6,225.8,323.0,272.7
129.85,1,0.0,177.7,42.6,238.7
129.85,2,263.7,210.6,296.4,266.5
129.85,3,1207.3,194.0,1280.0,346.4
129.85,4,0.2,252.3,41.1,350.6
129.85,5,230.4,209.0,283.3,268.9
129.85,6,1192.0,1.8,1279.8,125.2
129.85,7,296.6,225.8,323.0,272.7
129.89,1,0.0,177.7,42.6,238.7
129.89,2,263.7,210.6,296.4,266.5
129.89,3,1207.3,194.0,1280.0,346.4
129.89,4,0.2,252.3,41.1,350.6
129.89,5,230.4,209.0,283.3,268.9
129.89,6,1192.0,1.8,1279.8,125.2
129.89,7,296.6,225.8,323.0,272.7
129.92,1,0.0,177.7,42.6,238.7
129.92,2,263.7,210.6,296.4,266.5
129.92,3,1207.3,194.0,1280.0,346.4
129.92,4,0.2,252.3,41.1,350.6
129.92,5,230.4,209.0,283.3,268.9
129.92,6,1192.0,1.8,1279.8,125.2
129.92,7,296.6,225.8,323.0,272.7
129.95,1,0.0,177.7,42.6,238.7
129.95,2,263.7,210.6,296.4,266.5
129.95,3,1207.3,194.0,1280.0,346.4
129.95,4,0.2,252.3,41.1,350.6
129.95,5,230.4,209.0,283.3,268.9
129.95,6,1192.0,1.8,1279.8,125.2
129.95,7,296.6,225.8,323.0,272.7
129.99,1,0.0,177.7,42.6,238.7
129.99,2,263.7,210.6,296.4,266.5
129.99,3,1207.3,194.0,1280.0,346.4
129.99,4,0.2,252.3,41.1,350.6
129.99,5,230.4,209.0,283.3,268.9
129.99,6,1192.0,1.8,1279.8,125.2
129.99,7,296.6,225.8,323.0,272.7
130.02,1,0.0,177.7,42.6,238.7
130.02,2,263.7,210.6,296.4,266.5
130.02,3,1207.3,194.0,1280.0,346.4
130.02,4,0.2,252.3,41.1,350.6
130.02,5,230.4,209.0,283.3,268.9
130.02,6,1192.0,1.8,1279.8,125.2
130.02,7,296.6,225.8,323.0,272.7
130.05,1,0.0,177.7,42.6,238.7
130.05,2,263.7,210.6,296.4,266.5
130.05,3,1207.3,194.0,1280.0,346.4
130.05,4,0.2,252.3,41.1,350.6
130.05,5,230.4,209.0,283.3,268.9
130.05,6,1192.0,1.8,1279.8,125.2
130.05,7,296.6,225.8,323.0,272.7
130.09,1,0.0,177.7,42.6,238.7
130.09,2,263.7,210.6,296.4,266.5
130.09,3,1207.3,194.0,1280.0,346.4
130.09,4,0.2,252.3,41.1,350.6
130.09,5,230.4,209.0,283.3,268.9
130.09,6,1192.0,1.8,1279.8,125.2
130.09,7,296.6,225.8,323.0,272.7
130.12,1,0.0,177.7,42.6,238.7
130.12,2,263.7,210.6,296.4,266.5
130.12,3,1207.3,194.0,1280.0,346.4
130.12,4,0.2,252.3,41.1,350.6
130.12,5,230.4,209.0,283.3,268.9
130.12,6,1192.0,1.8,1279.8,125.2
130.12,7,296.6,225.8,323.0,272.7
130.15,1,0.0,177.7,42.6,238.7
130.15,2,263.7,210.6,296.4,266.5
130.15,3,1207.3,194.0,1280.0,346.4
130.15,4,0.2,252.3,41.1,350.6
130.15,5,230.4,209.0,283.3,268.9
130.15,6,1192.0,1.8,1279.8,125.2
130.15,7,296.6,225.8,323.0,272.7
130.19,1,0.0,177.7,42.6,238.7
130.19,2,263.7,210.6,296.4,266.5
130.19,3,1207.3,194.0,1280.0,346.4
130.19,4,0.2,252.3,41.1,350.6
130.19,5,230.4,209.0,283.3,268.9
130.19,6,1192.0,1.8,1279.8,125.2
130.19,7,296.6,225.8,323.0,272.7
130.22,1,0.0,177.7,42.6,238.7
130.22,2,263.7,210.6,296.4,266.5
130.22,3,1207.3,194.0,1280.0,346.4
130.22,4,0.2,252.3,41.1,350.6
130.22,5,230.4,209.0,283.3,268.9
130.22,6,1192.0,1.8,1279.8,125.2
130.22,7,296.6,225.8,323.0,272.7
130.25,1,0.0,177.7,42.6,238.7
130.25,2,263.7,210.6,296.4,266.5
130.25,3,1207.3,194.0,1280.0,346.4
130.25,4,0.2,252.3,41.1,350.6
130.25,5,230.4,209.0,283.3,268.9
130.25,6,1192.0,1.8,1279.8,125.2
130.25,7,296.6,225.8,323.0,272.7
130.28,1,0.0,177.7,42.6,238.7
130.28,2,263.7,210.6,296.4,266.5
130.28,3,1207.3,194.0,1280.0,346.4
130.28,4,0.2,252.3,41.1,350.6
130.28,5,230.4,209.0,283.3,268.9
130.28,6,1192.0,1.8,1279.8,125.2
130.28,7,296.6,225.8,323.0,272.7
130.32,1,0.0,177.7,42.6,238.7
130.32,2,263.7,210.6,296.4,266.5
130.32,3,1207.3,194.0,1280.0,346.4
130.32,4,0.2,252.3,41.1,350.6
130.32,5,230.4,209.0,283.3,268.9
130.32,6,1192.0,1.8,1279.8,125.2
130.32,7,296.6,225.8,323.0,272.7
130.35,1,0.0,177.7,42.6,238.7
130.35,2,263.7,210.6,296.4,266.5
130.35,3,1207.3,194.0,1280.0,346.4
130.35,4,0.2,252.3,41.1,350.6
130.35,5,230.4,209.0,283.3,268.9
130.35,6,1192.0,1.8,1279.8,125.2
130.35,7,296.6,225.8,323.0,272.7
130.38,1,0.0,177.7,42.6,238.7
130.38,2,263.7,210.6,296.4,266.5
130.38,3,1207.3,194.0,1280.0,346.4
130.38,4,0.2,252.3,41.1,350.6
130.38,5,230.4,209.0,283.3,268.9
130.38,6,1192.0,1.8,1279.8,125.2
130.38,7,296.6,225.8,323.0,272.7
130.42,1,0.0,177.7,42.6,238.7
130.42,2,263.7,210.6,296.4,266.5
130.42,3,1207.3,194.0,1280.0,346.4
130.42,4,0.2,252.3,41.1,350.6
130.42,5,230.4,209.0,283.3,268.9
130.42,6,1192.0,1.8,1279.8,125.2
130.42,7,296.6,225.8,323.0,272.7
130.45,1,0.0,177.7,42.6,238.7
130.45,2,263.7,210.6,296.4,266.5
130.45,3,1207.3,194.0,1280.0,346.4
130.45,4,0.2,252.3,41.1,350.6
130.45,5,230.4,209.0,283.3,268.9
130.45,6,1192.0,1.8,1279.8,125.2
130.45,7,296.6,225.8,323.0,272.7
130.48,1,0.0,177.7,42.6,238.7
130.48,2,263.7,210.6,296.4,266.5
130.48,3,1207.3,194.0,1280.0,346.4
130.48,4,0.2,252.3,41.1,350.6
130.48,5,230.4,209.0,283.3,268.9
130.48,6,1192.0,1.8,1279.8,125.2
130.48,7,296.6,225.8,323.0,272.7
130.51,1,0.0,177.7,42.6,238.7
130.51,2,263.7,210.6,296.4,266.5
130.51,3,1207.3,194.0,1280.0,346.4
130.51,4,0.2,252.3,41.1,350.6
130.51,5,230.4,209.0,283.3,268.9
130.51,6,1192.0,1.8,1279.8,125.2
130.51,7,296.6,225.8,323.0,272.7
130.55,1,0.0,177.7,42.6,238.7
130.55,2,263.7,210.6,296.4,266.5
130.55,3,1207.3,194.0,1280.0,346.4
130.55,4,0.2,252.3,41.1,350.6
130.55,5,230.4,209.0,283.3,268.9
130.55,6,1192.0,1.8,1279.8,125.2
130.55,7,296.6,225.8,323.0,272.7
130.58,1,0.0,177.7,42.6,238.7
130.58,2,263.7,210.6,296.4,266.5
130.58,3,1207.3,194.0,1280.0,346.4
130.58,4,0.2,252.3,41.1,350.6
130.58,5,230.4,209.0,283.3,268.9
130.58,6,1192.0,1.8,1279.8,125.2
130.58,7,296.6,225.8,323.0,272.7
130.61,1,0.0,177.7,42.6,238.7
130.61,2,263.7,210.6,296.4,266.5
130.61,3,1207.3,194.0,1280.0,346.4
130.61,4,0.2,252.3,41.1,350.6
130.61,5,230.4,209.0,283.3,268.9
130.61,6,1192.0,1.8,1279.8,125.2
130.61,7,296.6,225.8,323.0,272.7
130.65,1,0.0,177.7,42.6,238.7
130.65,2,263.7,210.6,296.4,266.5
130.65,3,1207.3,194.0,1280.0,346.4
130.65,4,0.2,252.3,41.1,350.6
130.65,5,230.4,209.0,283.3,268.9
130.65,6,1192.0,1.8,1279.8,125.2
130.65,7,296.6,225.8,323.0,272.7
130.68,1,0.0,177.7,42.6,238.7
130.68,2,263.7,210.6,296.4,266.5
130.68,3,1207.3,194.0,1280.0,346.4
130.68,4,0.2,252.3,41.1,350.6
130.68,5,230.4,209.0,283.3,268.9
130.68,6,1192.0,1.8,1279.8,125.2
130.68,7,296.6,225.8,323.0,272.7
130.71,1,0.0,177.7,42.6,238.7
130.71,2,263.7,210.6,296.4,266.5
130.71,3,1207.3,194.0,1280.0,346.4
130.71,4,0.2,252.3,41.1,350.6
130.71,5,230.4,209.0,283.3,268.9
130.71,6,1192.0,1.8,1279.8,125.2
130.71,7,296.6,225.8,323.0,272.7
130.75,1,0.0,177.7,42.6,238.7
130.75,2,263.7,210.6,296.4,266.5
130.75,3,1207.3,194.0,1280.0,346.4
130.75,4,0.2,252.3,41.1,350.6
130.75,5,230.4,209.0,283.3,268.9
130.75,6,1192.0,1.8,1279.8,125.2
130.75,7,296.6,225.8,323.0,272.7
130.78,1,0.0,177.7,42.6,238.7
130.78,2,263.7,210.6,296.4,266.5
130.78,3,1207.3,194.0,1280.0,346.4
130.78,4,0.2,252.3,41.1,350.6
130.78,5,230.4,209.0,283.3,268.9
130.78,6,1192.0,1.8,1279.8,125.2
130.78,7,296.6,225.8,323.0,272.7
130.81,1,0.0,177.7,42.6,238.7
130.81,2,263.7,210.6,296.4,266.5
130.81,3,1207.3,194.0,1280.0,346.4
130.81,4,0.2,252.3,41.1,350.6
130.81,5,230.4,209.0,283.3,268.9
130.81,6,1192.0,1.8,1279.8,125.2
130.81,7,296.6,225.8,323.0,272.7
130.84,1,0.0,177.7,42.6,238.7
130.84,2,263.7,210.6,296.4,266.5
130.84,3,1207.3,194.0,1280.0,346.4
130.84,4,0.2,252.3,41.1,350.6
130.84,5,230.4,209.0,283.3,268.9
130.84,6,1192.0,1.8,1279.8,125.2
130.84,7,296.6,225.8,323.0,272.7
130.88,1,0.0,177.7,42.6,238.7
130.88,2,263.7,210.6,296.4,266.5
130.88,3,1207.3,194.0,1280.0,346.4
130.88,4,0.2,252.3,41.1,350.6
130.88,5,230.4,209.0,283.3,268.9
130.88,6,1192.0,1.8,1279.8,125.2
130.88,7,296.6,225.8,323.0,272.7
130.91,1,0.0,177.7,42.6,238.7
130.91,2,263.7,210.6,296.4,266.5
130.91,3,1207.3,194.0,1280.0,346.4
130.91,4,0.2,252.3,41.1,350.6
130.91,5,230.4,209.0,283.3,268.9
130.91,6,1192.0,1.8,1279.8,125.2
130.91,7,296.6,225.8,323.0,272.7
130.94,1,0.0,177.7,42.6,238.7
130.94,2,263.7,210.6,296.4,266.5
130.94,3,1207.3,194.0,1280.0,346.4
130.94,4,0.2,252.3,41.1,350.6
130.94,5,230.4,209.0,283.3,268.9
130.94,6,1192.0,1.8,1279.8,125.2
130.94,7,296.6,225.8,323.0,272.7
130.98,1,0.0,177.7,42.6,238.7
130.98,2,263.7,210.6,296.4,266.5
130.98,3,1207.3,194.0,1280.0,346.4
130.98,4,0.2,252.3,41.1,350.6
130.98,5,230.4,209.0,283.3,268.9
130.98,6,1192.0,1.8,1279.8,125.2
130.98,7,296.6,225.8,323.0,272.7
131.01,1,0.0,177.7,42.6,238.7
131.01,2,263.7,210.6,296.4,266.5
131.01,3,1207.3,194.0,1280.0,346.4
131.01,4,0.2,252.3,41.1,350.6
131.01,5,230.4,209.0,283.3,268.9
131.01,6,1192.0,1.8,1279.8,125.2
131.01,7,296.6,225.8,323.0,272.7
131.04,1,0.0,177.7,42.6,238.7
131.04,2,263.7,210.6,296.4,266.5
131.04,3,1207.3,194.0,1280.0,346.4
131.04,4,0.2,252.3,41.1,350.6
131.04,5,230.4,209.0,283.3,268.9
131.04,6,1192.0,1.8,1279.8,125.2
131.04,7,296.6,225.8,323.0,272.7
131.08,1,0.0,177.7,42.6,238.7
131.08,2,263.7,210.6,296.4,266.5
131.08,3,1207.3,194.0,1280.0,346.4
131.08,4,0.2,252.3,41.1,350.6
131.08,5,230.4,209.0,283.3,268.9
131.08,6,1192.0,1.8,1279.8,125.2
131.08,7,296.6,225.8,323.0,272.7
131.11,1,0.0,177.7,42.6,238.7
131.11,2,263.7,210.6,296.4,266.5
131.11,3,1207.3,194.0,1280.0,346.4
131.11,4,0.2,252.3,41.1,350.6
131.11,5,230.4,209.0,283.3,268.9
131.11,6,1192.0,1.8,1279.8,125.2
131.11,7,296.6,225.8,323.0,272.7
131.14,1,0.0,177.7,42.6,238.7
131.14,2,263.7,210.6,296.4,266.5
131.14,3,1207.3,194.0,1280.0,346.4
131.14,4,0.2,252.3,41.1,350.6
131.14,5,230.4,209.0,283.3,268.9
131.14,6,1192.0,1.8,1279.8,125.2
131.14,7,296.6,225.8,323.0,272.7
131.18,1,0.0,177.7,42.6,238.7
131.18,2,263.7,210.6,296.4,266.5
131.18,3,1207.3,194.0,1280.0,346.4
131.18,4,0.2,252.3,41.1,350.6
131.18,5,230.4,209.0,283.3,268.9
131.18,6,1192.0,1.8,1279.8,125.2
131.18,7,296.6,225.8,323.0,272.7
131.21,1,0.0,177.7,42.6,238.7
131.21,2,263.7,210.6,296.4,266.5
131.21,3,1207.3,194.0,1280.0,346.4
131.21,4,0.2,252.3,41.1,350.6
131.21,5,230.4,209.0,283.3,268.9
131.21,6,1192.0,1.8,1279.8,125.2
131.21,7,296.6,225.8,323.0,272.7
131.24,1,0.0,177.7,42.6,238.7
131.24,2,263.7,210.6,296.4,266.5
131.24,3,1207.3,194.0,1280.0,346.4
131.24,4,0.2,252.3,41.1,350.6
131.24,5,230.4,209.0,283.3,268.9
131.24,6,1192.0,1.8,1279.8,125.2
131.24,7,296.6,225.8,323.0,272.7
131.27,1,0.0,177.7,42.6,238.7
131.27,2,263.7,210.6,296.4,266.5
131.27,3,1207.3,194.0,1280.0,346.4
131.27,4,0.2,252.3,41.1,350.6
131.27,5,230.4,209.0,283.3,268.9
131.27,6,1192.0,1.8,1279.8,125.2
131.27,7,296.6,225.8,323.0,272.7
131.31,1,0.0,177.7,42.6,238.7
131.31,2,263.7,210.6,296.4,266.5
131.31,3,1207.3,194.0,1280.0,346.4
131.31,4,0.2,252.3,41.1,350.6
131.31,5,230.4,209.0,283.3,268.9
131.31,6,1192.0,1.8,1279.8,125.2
131.31,7,296.6,225.8,323.0,272.7
131.34,1,0.0,177.7,42.6,238.7
131.34,2,263.7,210.6,296.4,266.5
131.34,3,1207.3,194.0,1280.0,346.4
131.34,4,0.2,252.3,41.1,350.6
131.34,5,230.4,209.0,283.3,268.9
131.34,6,1192.0,1.8,1279.8,125.2
131.34,7,296.6,225.8,323.0,272.7
131.37,1,0.0,177.7,42.6,238.7
131.37,2,263.7,210.6,296.4,266.5
131.37,3,1207.3,194.0,1280.0,346.4
131.37,4,0.2,252.3,41.1,350.6
131.37,5,230.4,209.0,283.3,268.9
131.37,6,1192.0,1.8,1279.8,125.2
131.37,7,296.6,225.8,323.0,272.7
131.41,1,0.0,177.7,42.6,238.7
131.41,2,263.7,210.6,296.4,266.5
131.41,3,1207.3,194.0,1280.0,346.4
131.41,4,0.2,252.3,41.1,350.6
131.41,5,230.4,209.0,283.3,268.9
131.41,6,1192.0,1.8,1279.8,125.2
131.41,7,296.6,225.8,323.0,272.7
131.44,1,0.0,177.7,42.6,238.7
131.44,2,263.7,210.6,296.4,266.5
131.44,3,1207.3,194.0,1280.0,346.4
131.44,4,0.2,252.3,41.1,350.6
131.44,5,230.4,209.0,283.3,268.9
131.44,6,1192.0,1.8,1279.8,125.2
131.44,7,296.6,225.8,323.0,272.7
131.47,1,0.0,177.7,42.6,238.7
131.47,2,263.7,210.6,296.4,266.5
131.47,3,1207.3,194.0,1280.0,346.4
131.47,4,0.2,252.3,41.1,350.6
131.47,5,230.4,209.0,283.3,268.9
131.47,6,1192.0,1.8,1279.8,125.2
131.47,7,296.6,225.8,323.0,272.7
131.5,1,0.0,177.7,42.6,238.7
131.5,2,263.7,210.6,296.4,266.5
131.5,3,1207.3,194.0,1280.0,346.4
131.5,4,0.2,252.3,41.1,350.6
131.5,5,230.4,209.0,283.3,268.9
131.5,6,1192.0,1.8,1279.8,125.2
131.5,7,296.6,225.8,323.0,272.7
131.54,1,0.0,177.7,42.6,238.7
131.54,2,263.7,210.6,296.4,266.5
131.54,3,1207.3,194.0,1280.0,346.4
