Timestamp,Object_ID,Centroid_X,Centroid_Y,Centroid_Z,Velocity_ms,Is_Static,Point_Count
239.61,3,5.029,-0.63,1.695,0.0,1,175
239.61,4,3.982,-2.547,1.871,0.0,1,316
239.61,3,5.029,-0.63,1.695,0.0,1,175
239.61,4,3.982,-2.547,1.871,0.0,1,316
239.61,5,5.274,0.112,0.034,0.0,1,289
239.61,6,6.121,-15.034,4.853,0.0,1,1296
239.61,5,5.274,0.112,0.034,0.0,1,288
239.61,6,6.121,-15.034,4.853,0.0,1,1
239.61,7,nan,nan,nan,0.0,1,291
239.61,7,nan,nan,nan,0.0,1,166
239.61,8,5.598,-0.102,1.755,0.0,1,277
239.61,8,5.598,-0.102,1.755,0.0,1,277
239.61,9,2.49,-10.36,4.235,0.0,1,327
239.61,9,2.49,-10.36,4.235,0.0,1,327
239.65,1,-0.168,-9.734,2.156,0.0,1,363
239.65,2,2.554,-1.874,0.007,0.0,1,360
239.65,3,5.029,-0.63,1.695,0.0,1,175
239.65,4,3.982,-2.547,1.871,0.0,1,316
239.65,5,5.274,0.112,0.034,0.0,1,289
239.65,6,6.121,-15.034,4.853,0.0,1,1296
239.65,7,nan,nan,nan,0.0,1,166
239.65,8,5.598,-0.102,1.755,0.0,1,278
239.65,9,2.49,-10.36,4.235,0.0,1,327
239.75,1,-0.168,-9.734,2.156,0.0,1,363
239.75,1,-0.168,-9.734,2.156,0.0,1,363
239.75,2,2.554,-1.874,0.007,0.0,1,360
239.75,2,2.554,-1.874,0.007,0.0,1,360
239.75,3,5.029,-0.63,1.695,0.0,1,175
239.75,3,5.029,-0.63,1.695,0.0,1,175
239.75,4,3.982,-2.547,1.871,0.0,1,317
239.75,4,3.982,-2.547,1.871,0.0,1,316
239.75,5,5.274,0.112,0.034,0.0,1,289
239.75,6,6.121,-15.034,4.853,0.0,1,1296
239.75,5,5.274,0.112,0.034,0.0,1,289
239.75,6,6.121,-15.034,4.853,0.0,1,1
239.75,7,nan,nan,nan,0.0,1,292
239.75,8,5.598,-0.102,1.755,0.0,1,277
239.75,7,nan,nan,nan,0.0,1,166
239.75,9,2.49,-10.36,4.235,0.0,1,327
239.75,8,5.598,-0.102,1.755,0.0,1,278
239.78,1,-0.168,-9.734,2.156,0.0,1,363
239.75,9,2.49,-10.36,4.235,0.0,1,327
239.78,2,2.554,-1.874,0.007,0.0,1,360
239.78,3,5.029,-0.63,1.695,0.0,1,175
239.81,1,-0.168,-9.734,2.156,0.0,1,363
239.78,4,3.982,-2.547,1.871,0.0,1,316
239.81,2,2.554,-1.874,0.007,0.0,1,360
239.78,5,5.274,0.112,0.034,0.0,1,289
239.78,6,6.121,-15.034,4.853,0.0,1,1
239.81,3,5.029,-0.63,1.695,0.0,1,176
239.81,4,3.982,-2.547,1.871,0.0,1,318
239.78,7,nan,nan,nan,0.0,1,291
239.81,5,5.274,0.112,0.034,0.0,1,289
239.78,8,5.598,-0.102,1.755,0.0,1,278
239.81,6,6.121,-15.034,4.853,0.0,1,1296
239.78,9,2.49,-10.36,4.235,0.0,1,327
239.81,1,-0.168,-9.734,2.156,0.0,1,363
239.81,7,nan,nan,nan,0.0,1,167
239.81,2,2.554,-1.874,0.007,0.0,1,360
239.81,8,5.598,-0.102,1.755,0.0,1,277
239.81,3,5.029,-0.63,1.695,0.0,1,175
239.81,9,2.49,-10.36,4.235,0.0,1,327
239.81,4,3.982,-2.547,1.871,0.0,1,317
239.81,5,5.274,0.112,0.034,0.0,1,289
239.81,6,6.121,-15.034,4.853,0.0,1,1
239.81,7,nan,nan,nan,0.0,1,292
239.81,8,5.598,-0.102,1.755,0.0,1,278
239.81,9,2.49,-10.36,4.235,0.0,1,327
239.94,1,-0.168,-9.734,2.156,0.0,1,363
239.94,1,-0.168,-9.734,2.156,0.0,1,363
239.94,2,2.554,-1.874,0.007,0.0,1,360
239.94,2,2.554,-1.874,0.007,0.0,1,360
239.94,3,5.029,-0.63,1.695,0.0,1,176
239.94,4,3.982,-2.547,1.871,0.0,1,318
239.94,3,5.029,-0.63,1.695,0.0,1,177
239.94,4,3.982,-2.547,1.871,0.0,1,318
239.94,5,5.274,0.112,0.034,0.0,1,289
239.94,5,5.274,0.112,0.034,0.0,1,289
239.94,6,6.121,-15.034,4.853,0.0,1,1
239.94,6,6.121,-15.034,4.853,0.0,1,1296
239.94,7,nan,nan,nan,0.0,1,292
239.94,8,5.598,-0.102,1.755,0.0,1,277
239.94,9,2.49,-10.36,4.235,0.0,1,327
239.94,7,nan,nan,nan,0.0,1,174
239.94,8,5.598,-0.102,1.755,0.0,1,277
239.94,9,2.49,-10.36,4.235,0.0,1,327
240.01,1,-0.168,-9.734,2.156,0.0,1,363
240.01,1,-0.168,-9.734,2.156,0.0,1,363
240.01,2,2.554,-1.874,0.007,0.0,1,360
240.01,2,2.554,-1.874,0.007,0.0,1,360
240.01,3,5.029,-0.63,1.695,0.0,1,176
240.01,3,5.029,-0.63,1.695,0.0,1,177
240.01,4,3.982,-2.547,1.871,0.0,1,318
240.01,4,3.982,-2.547,1.871,0.0,1,318
240.01,5,5.274,0.112,0.034,0.0,1,289
240.01,6,6.121,-15.034,4.853,0.0,1,1296
240.01,5,5.274,0.112,0.034,0.0,1,289
240.01,6,6.121,-15.034,4.853,0.0,1,1
240.01,7,nan,nan,nan,0.0,1,292
240.01,7,nan,nan,nan,0.0,1,180
240.01,8,5.598,-0.102,1.755,0.0,1,277
240.01,8,5.598,-0.102,1.755,0.0,1,277
240.01,9,2.49,-10.36,4.235,0.0,1,327
240.01,9,2.49,-10.36,4.235,0.0,1,327
240.11,1,-0.168,-9.734,2.156,0.0,1,363
240.11,1,-0.168,-9.734,2.156,0.0,1,363
240.11,2,2.554,-1.874,0.007,0.0,1,360
240.11,2,2.554,-1.874,0.007,0.0,1,360
240.11,3,5.029,-0.63,1.695,0.0,1,176
240.11,3,5.029,-0.63,1.695,0.0,1,176
240.11,4,3.982,-2.547,1.871,0.0,1,318
240.11,4,3.982,-2.547,1.871,0.0,1,317
240.11,5,5.274,0.112,0.034,0.0,1,289
240.11,5,5.274,0.112,0.034,0.0,1,289
240.11,6,6.121,-15.034,4.853,0.0,1,1
240.11,6,6.121,-15.034,4.853,0.0,1,1296
240.11,7,nan,nan,nan,0.0,1,292
240.11,8,5.598,-0.102,1.755,0.0,1,277
240.11,9,2.49,-10.36,4.235,0.0,1,327
240.11,7,nan,nan,nan,0.0,1,198
240.11,8,5.598,-0.102,1.755,0.0,1,277
240.11,9,2.49,-10.36,4.235,0.0,1,327
240.14,1,-0.168,-9.734,2.156,0.0,1,363
240.14,2,2.554,-1.874,0.007,0.0,1,360
240.14,3,5.029,-0.63,1.695,0.0,1,176
240.14,4,3.982,-2.547,1.871,0.0,1,317
240.14,5,5.274,0.112,0.034,0.0,1,289
240.14,6,6.121,-15.034,4.853,0.0,1,1296
240.14,7,nan,nan,nan,0.0,1,206
240.14,8,5.598,-0.102,1.755,0.0,1,277
240.14,9,2.49,-10.36,4.235,0.0,1,327
240.31,1,-0.168,-9.734,2.156,0.0,1,362
240.31,2,2.554,-1.874,0.007,0.0,1,360
240.31,3,5.029,-0.63,1.695,0.0,1,177
240.31,4,3.982,-2.547,1.871,0.0,1,317
240.31,5,5.274,0.112,0.034,0.0,1,289
240.31,6,6.121,-15.034,4.853,0.0,1,1296
240.31,7,nan,nan,nan,0.0,1,208
240.31,8,5.598,-0.102,1.755,0.0,1,277
240.31,9,2.49,-10.36,4.235,0.0,1,327
240.47,1,-0.168,-9.734,2.156,1.73,0,413
240.47,2,2.554,-1.874,0.007,1.79,0,481
240.47,3,5.029,-0.63,1.695,32.26,0,213
240.47,4,3.982,-2.547,1.871,12.77,0,364
240.47,5,5.274,0.112,0.034,21.67,0,357
240.47,6,6.121,-15.034,4.853,nan,1,1
240.47,1,-0.168,-9.734,2.156,0.0,1,361
240.47,2,2.554,-1.874,0.007,0.0,1,360
240.47,7,nan,nan,nan,nan,1,292
240.47,8,5.598,-0.102,1.755,29.34,0,350
240.47,3,5.029,-0.63,1.695,0.0,1,177
240.47,9,2.49,-10.36,4.235,0.04,1,327
240.47,4,3.982,-2.547,1.871,0.0,1,318
240.47,5,5.274,0.112,0.034,0.0,1,289
240.47,6,6.121,-15.034,4.853,0.0,1,1296
240.47,7,nan,nan,nan,0.0,1,211
240.47,8,5.598,-0.102,1.755,0.0,1,277
240.47,9,2.49,-10.36,4.235,0.0,1,327
240.57,1,-0.168,-9.734,2.156,0.0,1,361
240.57,2,2.554,-1.874,0.007,0.0,1,360
240.57,3,5.029,-0.63,1.695,0.0,1,177
240.57,4,3.982,-2.547,1.871,0.0,1,318
240.57,5,5.274,0.112,0.034,0.0,1,289
240.57,6,6.121,-15.034,4.853,0.0,1,1296
240.57,7,nan,nan,nan,0.0,1,210
240.57,8,5.598,-0.102,1.755,0.0,1,277
240.57,9,2.49,-10.36,4.235,0.0,1,327
240.64,1,-0.168,-9.734,2.156,0.0,1,365
240.64,1,-0.168,-9.734,2.156,0.0,1,361
240.64,2,2.554,-1.874,0.007,0.0,1,359
240.64,2,2.554,-1.874,0.007,0.0,1,360
240.64,3,5.029,-0.63,1.695,0.0,1,173
240.64,4,3.982,-2.547,1.871,0.0,1,312
240.64,5,5.274,0.112,0.034,0.0,1,276
240.64,3,5.029,-0.63,1.695,0.0,1,177
240.64,6,6.121,-15.034,4.853,0.0,1,1
240.64,7,nan,nan,nan,0.0,1,290
240.64,4,3.982,-2.547,1.871,0.0,1,318
240.64,8,5.598,-0.102,1.755,0.0,1,271
240.64,5,5.274,0.112,0.034,0.0,1,289
240.64,9,2.49,-10.36,4.235,0.0,1,327
240.64,6,6.121,-15.034,4.853,0.0,1,1296
240.64,7,nan,nan,nan,0.0,1,210
240.64,8,5.598,-0.102,1.755,0.0,1,277
240.64,9,2.49,-10.36,4.235,0.0,1,327
240.74,1,-0.168,-9.734,2.156,0.0,1,365
240.74,2,2.554,-1.874,0.007,0.0,1,360
240.74,1,-0.168,-9.734,2.156,0.0,1,361
240.74,3,5.029,-0.63,1.695,0.0,1,173
240.74,2,2.554,-1.874,0.007,0.0,1,360
240.74,4,3.982,-2.547,1.871,0.0,1,313
240.74,3,5.029,-0.63,1.695,0.0,1,177
240.74,5,5.274,0.112,0.034,0.0,1,278
240.74,4,3.982,-2.547,1.871,0.0,1,318
240.74,6,6.121,-15.034,4.853,0.0,1,1
240.74,5,5.274,0.112,0.034,0.0,1,289
240.74,7,nan,nan,nan,0.0,1,291
240.74,6,6.121,-15.034,4.853,0.0,1,1296
240.74,8,5.598,-0.102,1.755,0.0,1,273
240.74,9,2.49,-10.36,4.235,0.0,1,327
240.74,7,nan,nan,nan,0.0,1,211
240.77,1,-0.168,-9.734,2.156,0.0,1,365
240.74,8,5.598,-0.102,1.755,0.0,1,277
240.77,2,2.554,-1.874,0.007,0.0,1,360
240.74,9,2.49,-10.36,4.235,0.0,1,327
240.77,3,5.029,-0.63,1.695,0.0,1,173
240.77,4,3.982,-2.547,1.871,0.0,1,313
240.77,1,-0.168,-9.734,2.156,0.0,1,361
240.77,5,5.274,0.112,0.034,0.0,1,278
240.77,2,2.554,-1.874,0.007,0.0,1,360
240.77,6,6.121,-15.034,4.853,0.0,1,1
240.77,3,5.029,-0.63,1.695,0.0,1,177
240.77,7,nan,nan,nan,0.0,1,291
240.77,4,3.982,-2.547,1.871,0.0,1,319
240.77,8,5.598,-0.102,1.755,0.0,1,277
240.77,5,5.274,0.112,0.034,0.0,1,289
240.77,9,2.49,-10.36,4.235,0.0,1,327
240.77,6,6.121,-15.034,4.853,0.0,1,1296
240.77,7,nan,nan,nan,0.0,1,212
240.77,8,5.598,-0.102,1.755,0.0,1,277
240.77,9,2.49,-10.36,4.235,0.0,1,327
240.87,1,-0.168,-9.734,2.156,0.0,1,365
240.87,2,2.554,-1.874,0.007,0.0,1,360
240.87,3,5.029,-0.63,1.695,0.0,1,173
240.87,4,3.982,-2.547,1.871,0.0,1,314
240.87,5,5.274,0.112,0.034,0.0,1,280
240.87,6,6.121,-15.034,4.853,0.0,1,1
240.87,7,nan,nan,nan,0.0,1,291
240.87,8,5.598,-0.102,1.755,0.0,1,277
240.87,9,2.49,-10.36,4.235,0.0,1,327
240.93,1,-0.168,-9.734,2.156,0.0,1,361
240.93,2,2.554,-1.874,0.007,0.0,1,360
241.1,1,-0.168,-9.734,2.156,2.68,0,413
241.1,2,2.554,-1.874,0.007,2.82,0,481
241.1,3,5.029,-0.63,1.695,50.43,0,213
241.1,4,3.982,-2.547,1.871,20.49,0,364
241.1,5,5.274,0.112,0.034,34.88,0,357
241.1,6,6.121,-15.034,4.853,nan,1,1
241.1,7,nan,nan,nan,nan,1,289
241.1,8,5.598,-0.102,1.755,46.0,0,350
241.1,9,2.49,-10.36,4.235,0.06,1,327
241.2,1,-0.168,-9.734,2.156,0.0,1,365
241.2,2,2.554,-1.874,0.007,0.0,1,359
241.2,3,5.029,-0.63,1.695,0.0,1,173
241.2,4,3.982,-2.547,1.871,0.0,1,312
241.2,5,5.274,0.112,0.034,0.0,1,276
241.2,6,6.121,-15.034,4.853,0.0,1,1
241.2,7,nan,nan,nan,0.0,1,290
241.2,8,5.598,-0.102,1.755,0.0,1,271
241.2,9,2.49,-10.36,4.235,0.0,1,327
241.23,1,-0.168,-9.734,2.156,0.0,1,365
241.23,2,2.554,-1.874,0.007,0.0,1,360
241.23,3,5.029,-0.63,1.695,0.0,1,173
241.23,4,3.982,-2.547,1.871,0.0,1,313
241.23,5,5.274,0.112,0.034,0.0,1,278
241.23,6,6.121,-15.034,4.853,0.0,1,1
241.23,7,nan,nan,nan,0.0,1,290
241.23,8,5.598,-0.102,1.755,0.0,1,273
241.23,9,2.49,-10.36,4.235,0.0,1,327
241.26,1,-0.168,-9.734,2.156,0.0,1,365
241.26,2,2.554,-1.874,0.007,0.0,1,360
241.26,3,5.029,-0.63,1.695,0.0,1,173
241.26,4,3.982,-2.547,1.871,0.0,1,313
241.26,5,5.274,0.112,0.034,0.0,1,278
241.26,6,6.121,-15.034,4.853,0.0,1,1
241.26,7,nan,nan,nan,0.0,1,289
241.26,8,5.598,-0.102,1.755,0.0,1,277
241.26,9,2.49,-10.36,4.235,0.0,1,327
242.95,1,-0.168,-9.734,2.156,0.37,0,413
242.95,2,2.554,-1.874,0.007,0.39,0,481
242.95,3,5.029,-0.63,1.695,6.92,0,213
242.95,4,3.982,-2.547,1.871,2.82,0,364
242.95,5,5.274,0.112,0.034,4.83,0,357
242.95,6,6.121,-15.034,4.853,nan,1,1
242.95,7,nan,nan,nan,nan,1,290
242.95,8,5.598,-0.102,1.755,6.31,0,350
242.95,9,2.49,-10.36,4.235,0.01,1,327
243.21,1,-0.168,-9.734,2.156,0.0,1,365
243.21,1,-0.168,-9.734,2.156,0.0,1,365
243.21,2,2.554,-1.874,0.007,0.0,1,359
243.21,2,2.554,-1.874,0.007,0.0,1,359
243.21,3,5.029,-0.63,1.695,0.0,1,173
243.21,3,5.029,-0.63,1.695,0.0,1,173
243.21,4,3.982,-2.547,1.871,0.0,1,312
243.21,4,3.982,-2.547,1.871,0.0,1,312
243.21,5,5.274,0.112,0.034,0.0,1,276
243.21,6,6.121,-15.034,4.853,0.0,1,1296
243.21,5,5.274,0.112,0.034,0.0,1,276
243.21,6,6.121,-15.034,4.853,nan,1,1
243.21,7,nan,nan,nan,0.0,1,110
243.21,7,nan,nan,nan,nan,1,289
243.21,8,5.598,-0.102,1.755,0.0,1,271
243.21,8,5.598,-0.102,1.755,0.0,1,271
243.21,9,2.49,-10.36,4.235,0.0,1,327
243.21,9,2.49,-10.36,4.235,0.05,1,327
243.28,1,-0.168,-9.734,2.156,0.0,1,365
243.24,1,-0.168,-9.734,2.156,0.0,1,365
243.24,2,2.554,-1.874,0.007,0.0,1,360
243.24,3,5.029,-0.63,1.695,0.0,1,173
243.24,4,3.982,-2.547,1.871,0.0,1,313
243.24,5,5.274,0.112,0.034,0.0,1,278
243.24,6,6.121,-15.034,4.853,0.0,1,1
243.24,7,nan,nan,nan,0.0,1,290
243.24,8,5.598,-0.102,1.755,0.0,1,273
243.24,9,2.49,-10.36,4.235,0.0,1,327
243.28,1,-0.168,-9.734,2.156,0.0,1,365
243.28,2,2.554,-1.874,0.007,0.0,1,360
243.28,3,5.029,-0.63,1.695,0.0,1,173
243.28,4,3.982,-2.547,1.871,0.0,1,313
243.28,5,5.274,0.112,0.034,0.0,1,278
243.28,6,6.121,-15.034,4.853,0.0,1,1
243.28,7,nan,nan,nan,0.0,1,289
243.28,8,5.598,-0.102,1.755,0.0,1,277
243.28,9,2.49,-10.36,4.235,0.0,1,327
243.31,1,-0.168,-9.734,2.156,0.0,1,365
243.31,2,2.554,-1.874,0.007,0.0,1,360
243.31,3,5.029,-0.63,1.695,0.0,1,173
243.31,4,3.982,-2.547,1.871,0.0,1,314
243.31,5,5.274,0.112,0.034,0.0,1,280
243.31,6,6.121,-15.034,4.853,0.0,1,1
243.31,7,nan,nan,nan,0.0,1,289
243.31,8,5.598,-0.102,1.755,0.0,1,277
243.31,9,2.49,-10.36,4.235,0.0,1,327
385.57,1,-0.168,-9.734,2.156,0.0,1,365
385.57,2,2.554,-1.874,0.007,0.0,1,360
385.57,3,5.029,-0.63,1.695,0.08,1,174
385.64,1,-0.168,-9.734,2.156,0.0,1,365
385.57,4,3.982,-2.547,1.871,0.03,1,314
385.64,2,2.554,-1.874,0.007,0.0,1,359
385.64,3,5.029,-0.63,1.695,0.0,1,173
385.57,5,5.274,0.112,0.034,0.06,1,284
385.64,4,3.982,-2.547,1.871,0.0,1,312
385.64,5,5.274,0.112,0.034,0.0,1,276
385.57,6,6.121,-15.034,4.853,nan,1,1
385.64,6,6.121,-15.034,4.853,0.0,1,1296
385.57,7,nan,nan,nan,nan,1,289
385.64,7,nan,nan,nan,0.0,1,110
385.64,8,5.598,-0.102,1.755,0.0,1,271
385.57,8,5.598,-0.102,1.755,0.07,1,277
385.64,9,2.49,-10.36,4.235,0.0,1,327
385.57,9,2.49,-10.36,4.235,0.0,1,327
385.8,1,-0.168,-9.734,2.156,0.0,1,365
385.8,2,2.554,-1.874,0.007,0.0,1,360
385.64,1,-0.168,-9.734,2.156,0.0,1,365
385.8,3,5.029,-0.63,1.695,0.0,1,173
385.64,2,2.554,-1.874,0.007,0.0,1,360
385.8,4,3.982,-2.547,1.871,0.0,1,313
385.64,3,5.029,-0.63,1.695,0.0,1,175
385.8,5,5.274,0.112,0.034,0.0,1,278
385.64,4,3.982,-2.547,1.871,0.0,1,314
385.8,6,6.121,-15.034,4.853,0.0,1,1296
385.64,5,5.274,0.112,0.034,0.0,1,284
385.8,7,nan,nan,nan,0.0,1,112
385.64,6,6.121,-15.034,4.853,0.0,1,1
385.64,7,nan,nan,nan,0.0,1,289
385.8,8,5.598,-0.102,1.755,0.0,1,273
385.8,9,2.49,-10.36,4.235,0.0,1,327
385.87,1,-0.168,-9.734,2.156,0.0,1,365
385.64,8,5.598,-0.102,1.755,0.0,1,276
385.87,2,2.554,-1.874,0.007,0.0,1,360
385.64,9,2.49,-10.36,4.235,0.0,1,327
385.87,3,5.029,-0.63,1.695,0.0,1,173
385.67,1,-0.168,-9.734,2.156,0.0,1,365
385.87,4,3.982,-2.547,1.871,0.0,1,313
385.87,5,5.274,0.112,0.034,0.0,1,278
385.67,2,2.554,-1.874,0.007,0.0,1,360
385.87,6,6.121,-15.034,4.853,0.0,1,1296
385.67,3,5.029,-0.63,1.695,0.0,1,175
385.67,4,3.982,-2.547,1.871,0.0,1,314
385.67,5,5.274,0.112,0.034,0.0,1,285
385.87,7,nan,nan,nan,0.0,1,116
385.67,6,6.121,-15.034,4.853,0.0,1,1
385.87,8,5.598,-0.102,1.755,0.0,1,277
385.67,7,nan,nan,nan,0.0,1,289
385.87,9,2.49,-10.36,4.235,0.0,1,327
385.67,8,5.598,-0.102,1.755,0.0,1,275
385.94,1,-0.168,-9.734,2.156,0.0,1,365
385.67,9,2.49,-10.36,4.235,0.0,1,327
385.94,2,2.554,-1.874,0.007,0.0,1,360
385.74,1,-0.168,-9.734,2.156,0.0,1,365
385.94,3,5.029,-0.63,1.695,0.0,1,173
385.74,2,2.554,-1.874,0.007,0.0,1,360
385.94,4,3.982,-2.547,1.871,0.0,1,314
385.74,3,5.029,-0.63,1.695,0.0,1,175
385.94,5,5.274,0.112,0.034,0.0,1,280
385.74,4,3.982,-2.547,1.871,0.0,1,314
385.94,6,6.121,-15.034,4.853,0.0,1,1296
385.74,5,5.274,0.112,0.034,0.0,1,286
385.74,6,6.121,-15.034,4.853,0.0,1,1
385.74,7,nan,nan,nan,0.0,1,289
385.94,7,nan,nan,nan,0.0,1,114
385.74,8,5.598,-0.102,1.755,0.0,1,277
385.94,8,5.598,-0.102,1.755,0.0,1,277
385.74,9,2.49,-10.36,4.235,0.0,1,327
385.94,9,2.49,-10.36,4.235,0.0,1,327
385.87,1,-0.168,-9.734,2.156,0.0,1,365
386.07,1,-0.168,-9.734,2.156,0.0,1,365
385.87,2,2.554,-1.874,0.007,0.0,1,359
386.07,2,2.554,-1.874,0.007,0.0,1,360
385.87,3,5.029,-0.63,1.695,0.0,1,175
386.07,3,5.029,-0.63,1.695,0.0,1,174
386.07,4,3.982,-2.547,1.871,0.0,1,314
385.87,4,3.982,-2.547,1.871,0.0,1,314
386.07,5,5.274,0.112,0.034,0.0,1,284
385.87,5,5.274,0.112,0.034,0.0,1,285
386.07,6,6.121,-15.034,4.853,0.0,1,1296
385.87,6,6.121,-15.034,4.853,0.0,1,1
385.87,7,nan,nan,nan,0.0,1,289
385.87,8,5.598,-0.102,1.755,0.0,1,277
386.07,7,nan,nan,nan,0.0,1,114
385.87,9,2.49,-10.36,4.235,0.0,1,327
386.07,8,5.598,-0.102,1.755,0.0,1,277
385.94,1,-0.168,-9.734,2.156,0.0,1,365
386.07,9,2.49,-10.36,4.235,0.0,1,327
385.94,2,2.554,-1.874,0.007,0.0,1,359
385.94,3,5.029,-0.63,1.695,0.0,1,174
385.94,4,3.982,-2.547,1.871,0.0,1,314
385.94,5,5.274,0.112,0.034,0.0,1,286
385.94,6,6.121,-15.034,4.853,0.0,1,1
385.94,7,nan,nan,nan,0.0,1,289
385.94,8,5.598,-0.102,1.755,0.0,1,277
385.94,9,2.49,-10.36,4.235,0.0,1,327
385.9,1,-0.168,-9.734,2.156,0.0,1,365
385.9,2,2.554,-1.874,0.007,0.0,1,359
385.9,3,5.029,-0.63,1.695,0.0,1,174
385.9,4,3.982,-2.547,1.871,0.0,1,314
385.9,5,5.274,0.112,0.034,0.0,1,288
385.9,6,6.121,-15.034,4.853,0.0,1,1
385.9,7,nan,nan,nan,0.0,1,288
385.9,8,5.598,-0.102,1.755,0.0,1,277
385.9,9,2.49,-10.36,4.235,0.0,1,327
386.1,1,-0.168,-9.734,2.156,0.0,1,365
386.1,2,2.554,-1.874,0.007,0.0,1,359
386.1,3,5.029,-0.63,1.695,0.0,1,175
386.1,4,3.982,-2.547,1.871,0.0,1,314
386.1,5,5.274,0.112,0.034,0.0,1,288
386.1,6,6.121,-15.034,4.853,0.0,1,1
386.1,7,nan,nan,nan,0.0,1,288
386.1,8,5.598,-0.102,1.755,0.0,1,277
386.1,9,2.49,-10.36,4.235,0.0,1,327
386.3,1,-0.168,-9.734,2.156,0.0,1,365
386.3,2,2.554,-1.874,0.007,0.0,1,359
386.3,3,5.029,-0.63,1.695,0.0,1,174
386.3,4,3.982,-2.547,1.871,0.0,1,316
386.3,5,5.274,0.112,0.034,0.0,1,288
386.3,6,6.121,-15.034,4.853,0.0,1,1
386.3,7,nan,nan,nan,0.0,1,287
386.3,8,5.598,-0.102,1.755,0.0,1,276
386.3,9,2.49,-10.36,4.235,0.0,1,327
386.53,1,-0.168,-9.734,2.156,2.68,0,413
386.53,2,2.554,-1.874,0.007,2.83,0,481
386.53,3,5.029,-0.63,1.695,50.11,0,213
386.53,4,3.982,-2.547,1.871,20.15,0,364
386.53,5,5.274,0.112,0.034,34.18,0,357
386.53,6,6.121,-15.034,4.853,nan,1,1
386.53,7,nan,nan,nan,nan,1,287
386.53,8,5.598,-0.102,1.755,45.73,0,350
386.53,9,2.49,-10.36,4.235,0.06,1,327
386.56,1,-0.168,-9.734,2.156,1.25,0,413
386.56,2,2.554,-1.874,0.007,1.32,0,481
386.56,3,5.029,-0.63,1.695,23.38,0,213
386.56,4,3.982,-2.547,1.871,9.56,0,364
386.56,5,5.274,0.112,0.034,16.11,0,357
386.56,6,6.121,-15.034,4.853,4.59,0,1308
386.56,7,nan,nan,nan,nan,1,115
386.56,8,5.598,-0.102,1.755,21.28,0,350
386.56,9,2.49,-10.36,4.235,0.03,1,327
386.66,1,-0.168,-9.734,2.156,0.0,1,365
386.66,2,2.554,-1.874,0.007,0.0,1,359
386.66,3,5.029,-0.63,1.695,0.0,1,173
386.66,4,3.982,-2.547,1.871,0.0,1,312
386.66,5,5.274,0.112,0.034,0.0,1,276
386.66,6,6.121,-15.034,4.853,0.0,1,1296
386.66,7,nan,nan,nan,0.0,1,114
386.66,8,5.598,-0.102,1.755,0.0,1,271
386.69,1,-0.168,-9.734,2.156,0.0,1,365
386.66,9,2.49,-10.36,4.235,0.0,1,327
386.69,2,2.554,-1.874,0.007,0.0,1,359
386.69,1,-0.168,-9.734,2.156,0.0,1,365
386.69,3,5.029,-0.63,1.695,0.0,1,173
386.69,2,2.554,-1.874,0.007,0.0,1,360
386.69,4,3.982,-2.547,1.871,0.0,1,312
386.69,5,5.274,0.112,0.034,0.0,1,276
386.69,3,5.029,-0.63,1.695,0.0,1,173
386.69,6,6.121,-15.034,4.853,0.0,1,1
386.69,4,3.982,-2.547,1.871,0.0,1,313
386.69,7,nan,nan,nan,0.0,1,288
386.69,5,5.274,0.112,0.034,0.0,1,278
386.69,8,5.598,-0.102,1.755,0.0,1,271
386.69,6,6.121,-15.034,4.853,0.0,1,1296
386.69,9,2.49,-10.36,4.235,0.0,1,327
386.69,7,nan,nan,nan,0.0,1,115
386.69,8,5.598,-0.102,1.755,0.0,1,273
386.69,9,2.49,-10.36,4.235,0.0,1,327
386.76,1,-0.168,-9.734,2.156,0.0,1,365
386.76,2,2.554,-1.874,0.007,0.0,1,360
386.76,3,5.029,-0.63,1.695,0.0,1,173
386.76,4,3.982,-2.547,1.871,0.0,1,313
386.76,5,5.274,0.112,0.034,0.0,1,278
386.76,6,6.121,-15.034,4.853,0.0,1,1
386.76,7,nan,nan,nan,0.0,1,287
386.76,8,5.598,-0.102,1.755,0.0,1,273
386.76,9,2.49,-10.36,4.235,0.0,1,327
386.83,1,-0.168,-9.734,2.156,0.0,1,365
386.83,2,2.554,-1.874,0.007,0.0,1,360
386.83,3,5.029,-0.63,1.695,0.0,1,173
386.83,4,3.982,-2.547,1.871,0.0,1,313
386.83,5,5.274,0.112,0.034,0.0,1,278
386.83,6,6.121,-15.034,4.853,0.0,1,1
386.83,7,nan,nan,nan,0.0,1,287
386.83,8,5.598,-0.102,1.755,0.0,1,277
386.83,9,2.49,-10.36,4.235,0.0,1,327
386.89,1,-0.168,-9.734,2.156,0.0,1,365
386.89,1,-0.168,-9.734,2.156,0.0,1,365
386.89,2,2.554,-1.874,0.007,0.0,1,360
386.89,2,2.554,-1.874,0.007,0.0,1,360
386.89,3,5.029,-0.63,1.695,0.0,1,173
386.89,3,5.029,-0.63,1.695,0.0,1,173
386.89,4,3.982,-2.547,1.871,0.0,1,314
386.89,4,3.982,-2.547,1.871,0.0,1,313
386.89,5,5.274,0.112,0.034,0.0,1,280
386.89,5,5.274,0.112,0.034,0.0,1,278
386.89,6,6.121,-15.034,4.853,0.0,1,1296
386.89,6,6.121,-15.034,4.853,0.0,1,1
